source,method_key,model_key,model_label,condition,prediction_example_id,participant_id,candidate_label,actual_rating,predicted_rating,absolute_error,squared_error
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P013__heldout__P013__trial_05,P013,C,76.0,77.0,1.0,1.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P013__heldout__P013__trial_05,P013,D,76.0,80.0,4.0,16.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P013__heldout__P013__trial_05,P013,E,76.0,78.0,2.0,4.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P013__heldout__P013__trial_06,P013,A,95.0,78.0,17.0,289.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P013__heldout__P013__trial_06,P013,B,73.0,74.0,1.0,1.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P013__heldout__P013__trial_06,P013,C,37.0,35.0,2.0,4.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P013__heldout__P013__trial_06,P013,D,100.0,88.0,12.0,144.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P013__heldout__P013__trial_06,P013,E,79.0,76.0,3.0,9.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_01,P014,A,23.0,56.0,33.0,1089.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_01,P014,B,0.0,61.0,61.0,3721.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_01,P014,C,80.0,42.0,38.0,1444.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_01,P014,D,44.0,92.0,48.0,2304.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_01,P014,E,100.0,15.0,85.0,7225.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_02,P014,A,21.0,66.0,45.0,2025.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_02,P014,B,7.0,45.0,38.0,1444.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_02,P014,C,55.0,72.0,17.0,289.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_02,P014,D,83.0,58.0,25.0,625.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_02,P014,E,100.0,82.0,18.0,324.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_03,P014,A,44.0,66.0,22.0,484.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_03,P014,B,60.0,42.0,18.0,324.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_03,P014,C,11.0,90.0,79.0,6241.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_03,P014,D,76.0,39.0,37.0,1369.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_03,P014,E,100.0,72.0,28.0,784.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_04,P014,A,53.0,90.0,37.0,1369.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_04,P014,B,27.0,74.0,47.0,2209.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_04,P014,C,61.0,48.0,13.0,169.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_04,P014,D,77.0,36.0,41.0,1681.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_04,P014,E,100.0,63.0,37.0,1369.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_05,P014,A,31.0,64.0,33.0,1089.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_05,P014,B,50.0,22.0,28.0,784.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_05,P014,C,64.0,94.0,30.0,900.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_05,P014,D,15.0,81.0,66.0,4356.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_05,P014,E,88.0,52.0,36.0,1296.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_06,P014,A,4.0,76.0,72.0,5184.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_06,P014,B,76.0,50.0,26.0,676.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_06,P014,C,61.0,64.0,3.0,9.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_06,P014,D,17.0,42.0,25.0,625.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P014__heldout__P014__trial_06,P014,E,100.0,28.0,72.0,5184.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_01,P015,A,100.0,99.0,1.0,1.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_01,P015,B,50.0,74.0,24.0,576.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_01,P015,C,79.0,86.0,7.0,49.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_01,P015,D,43.0,53.0,10.0,100.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_01,P015,E,89.0,64.0,25.0,625.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_02,P015,A,54.0,62.0,8.0,64.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_02,P015,B,76.0,70.0,6.0,36.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_02,P015,C,86.0,93.0,7.0,49.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_02,P015,D,99.0,88.0,11.0,121.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_02,P015,E,65.0,45.0,20.0,400.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_03,P015,A,53.0,66.0,13.0,169.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_03,P015,B,63.0,52.0,11.0,121.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_03,P015,C,86.0,92.0,6.0,36.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_03,P015,D,97.0,97.0,0.0,0.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_03,P015,E,76.0,68.0,8.0,64.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_04,P015,A,100.0,98.0,2.0,4.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_04,P015,B,64.0,88.0,24.0,576.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_04,P015,C,51.0,44.0,7.0,49.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_04,P015,D,75.0,49.0,26.0,676.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_04,P015,E,85.0,78.0,7.0,49.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_05,P015,A,77.0,100.0,23.0,529.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_05,P015,B,91.0,83.0,8.0,64.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_05,P015,C,55.0,60.0,5.0,25.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_05,P015,D,66.0,45.0,21.0,441.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_05,P015,E,100.0,78.0,22.0,484.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_06,P015,A,66.0,82.0,16.0,256.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_06,P015,B,100.0,89.0,11.0,121.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_06,P015,C,25.0,70.0,45.0,2025.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_06,P015,D,92.0,94.0,2.0,4.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P015__heldout__P015__trial_06,P015,E,74.0,55.0,19.0,361.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_01,P016,A,61.0,24.0,37.0,1369.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_01,P016,B,48.0,47.0,1.0,1.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_01,P016,C,24.0,73.0,49.0,2401.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_01,P016,D,75.0,50.0,25.0,625.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_01,P016,E,48.0,63.0,15.0,225.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_02,P016,A,47.0,70.0,23.0,529.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_02,P016,B,59.0,49.0,10.0,100.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_02,P016,C,69.0,58.0,11.0,121.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_02,P016,D,23.0,62.0,39.0,1521.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_02,P016,E,34.0,74.0,40.0,1600.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_03,P016,A,51.0,43.0,8.0,64.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_03,P016,B,27.0,38.0,11.0,121.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_03,P016,C,72.0,66.0,6.0,36.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_03,P016,D,37.0,32.0,5.0,25.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_03,P016,E,60.0,72.0,12.0,144.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_04,P016,A,71.0,32.0,39.0,1521.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_04,P016,B,22.0,42.0,20.0,400.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_04,P016,C,20.0,66.0,46.0,2116.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_04,P016,D,26.0,37.0,11.0,121.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_04,P016,E,79.0,56.0,23.0,529.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_05,P016,A,49.0,63.0,14.0,196.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_05,P016,B,40.0,42.0,2.0,4.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_05,P016,C,59.0,54.0,5.0,25.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_05,P016,D,30.0,59.0,29.0,841.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_05,P016,E,22.0,67.0,45.0,2025.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_06,P016,A,61.0,25.0,36.0,1296.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_06,P016,B,73.0,55.0,18.0,324.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_06,P016,C,45.0,47.0,2.0,4.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_06,P016,D,55.0,66.0,11.0,121.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P016__heldout__P016__trial_06,P016,E,55.0,60.0,5.0,25.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_01,P017,A,100.0,12.0,88.0,7744.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_01,P017,B,71.0,76.0,5.0,25.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_01,P017,C,21.0,22.0,1.0,1.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_01,P017,D,49.0,58.0,9.0,81.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_01,P017,E,0.0,92.0,92.0,8464.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_02,P017,A,100.0,58.0,42.0,1764.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_02,P017,B,100.0,82.0,18.0,324.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_02,P017,C,73.0,74.0,1.0,1.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_02,P017,D,100.0,0.0,100.0,10000.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_02,P017,E,73.0,68.0,5.0,25.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_03,P017,A,49.0,70.0,21.0,441.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_03,P017,B,88.0,84.0,4.0,16.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_03,P017,C,100.0,78.0,22.0,484.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_03,P017,D,75.0,94.0,19.0,361.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_03,P017,E,0.0,42.0,42.0,1764.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_04,P017,A,11.0,55.0,44.0,1936.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_04,P017,B,0.0,25.0,25.0,625.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_04,P017,C,72.0,90.0,18.0,324.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_04,P017,D,100.0,8.0,92.0,8464.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_04,P017,E,24.0,82.0,58.0,3364.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_05,P017,A,71.0,70.0,1.0,1.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_05,P017,B,86.0,96.0,10.0,100.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_05,P017,C,100.0,90.0,10.0,100.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_05,P017,D,50.0,76.0,26.0,676.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_05,P017,E,0.0,28.0,28.0,784.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_06,P017,A,73.0,84.0,11.0,121.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_06,P017,B,100.0,30.0,70.0,4900.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_06,P017,C,26.0,12.0,14.0,196.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_06,P017,D,0.0,43.0,43.0,1849.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P017__heldout__P017__trial_06,P017,E,13.0,92.0,79.0,6241.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_01,P018,A,100.0,84.0,16.0,256.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_01,P018,B,100.0,87.0,13.0,169.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_01,P018,C,100.0,80.0,20.0,400.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_01,P018,D,100.0,90.0,10.0,100.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_01,P018,E,100.0,92.0,8.0,64.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_02,P018,A,76.0,68.0,8.0,64.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_02,P018,B,70.0,54.0,16.0,256.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_02,P018,C,62.0,82.0,20.0,400.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_02,P018,D,77.0,70.0,7.0,49.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_02,P018,E,62.0,80.0,18.0,324.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_03,P018,A,0.0,0.0,0.0,0.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_03,P018,B,0.0,0.0,0.0,0.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_03,P018,C,0.0,0.0,0.0,0.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_03,P018,D,0.0,0.0,0.0,0.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_03,P018,E,0.0,0.0,0.0,0.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_04,P018,A,0.0,0.0,0.0,0.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_04,P018,B,0.0,0.0,0.0,0.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_04,P018,C,0.0,0.0,0.0,0.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_04,P018,D,0.0,0.0,0.0,0.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_04,P018,E,0.0,0.0,0.0,0.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_05,P018,A,100.0,92.0,8.0,64.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_05,P018,B,100.0,91.0,9.0,81.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_05,P018,C,100.0,88.0,12.0,144.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_05,P018,D,100.0,96.0,4.0,16.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_05,P018,E,100.0,86.0,14.0,196.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_06,P018,A,73.0,82.0,9.0,81.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_06,P018,B,74.0,80.0,6.0,36.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_06,P018,C,47.0,90.0,43.0,1849.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_06,P018,D,61.0,86.0,25.0,625.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P018__heldout__P018__trial_06,P018,E,60.0,85.0,25.0,625.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P019__heldout__P019__trial_01,P019,A,0.0,4.0,4.0,16.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P019__heldout__P019__trial_01,P019,B,80.0,86.0,6.0,36.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P019__heldout__P019__trial_01,P019,C,21.0,38.0,17.0,289.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P019__heldout__P019__trial_01,P019,D,100.0,91.0,9.0,81.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P019__heldout__P019__trial_01,P019,E,61.0,42.0,19.0,361.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P019__heldout__P019__trial_02,P019,A,93.0,83.0,10.0,100.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P019__heldout__P019__trial_02,P019,B,13.0,24.0,11.0,121.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P019__heldout__P019__trial_02,P019,C,65.0,58.0,7.0,49.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P019__heldout__P019__trial_02,P019,D,86.0,94.0,8.0,64.0
llm,gpt__personalised_history,gpt,GPT-5.5,personalised_history,P019__heldout__P019__trial_02,P019,E,80.0,74.0,6.0,36.0
