participant_id,group,song_id,mix_id,stimulus_id,episode,presentation_order,expected_rating,rating,comment
P037,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,3,66.99,57.8,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P037,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,1,69.888,64.1,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P037,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,2,59.99,65.8,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P037,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,3,68.252,63.4,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P037,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,1,65.252,64.0,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P037,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,2,64.888,72.7,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P037,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,3,69.99,65.2,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P038,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,1,60.965,59.6,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P038,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,2,60.719,48.3,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P038,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,3,64.522,59.7,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P038,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,1,59.965,63.7,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P038,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,2,60.522,56.3,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P038,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,3,59.719,81.1,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P038,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,1,63.522,65.4,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P038,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,2,68.719,58.6,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P038,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,3,64.965,60.5,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P038,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,1,63.965,43.0,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P038,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,2,64.522,66.7,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P038,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,3,61.719,78.8,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P038,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,1,60.965,63.3,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P038,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,2,59.522,68.7,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P038,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,3,71.719,70.2,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P038,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,1,55.672,61.4,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P038,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,2,52.116,51.1,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P038,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,3,51.869,42.8,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P038,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,1,50.869,45.6,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P038,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,2,51.116,46.4,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P038,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,3,51.672,57.1,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P038,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,1,59.869,69.3,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P038,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,2,54.672,42.1,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P038,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,3,56.116,50.2,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P038,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,1,55.116,56.0,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P038,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,2,55.672,47.2,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P038,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,3,52.869,48.1,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P038,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,1,62.869,63.2,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P038,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,2,52.116,51.3,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P038,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,3,50.672,50.4,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P039,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,1,74.861,61.9,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P039,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,2,63.311,58.7,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P039,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,3,68.574,76.8,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P039,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,1,62.311,54.9,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P039,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,2,64.574,65.6,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P039,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,3,73.861,70.4,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P039,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,1,67.574,72.1,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P039,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,2,78.861,67.1,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P039,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,3,71.311,77.4,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P039,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,1,68.574,63.4,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P039,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,2,64.311,67.1,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P039,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,3,77.861,73.4,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P039,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,1,63.574,56.6,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P039,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,2,74.311,68.7,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P039,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,3,74.861,69.0,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P039,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,1,66.012,71.7,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P039,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,2,59.725,75.1,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P039,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,3,54.461,74.9,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P039,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,1,53.461,54.1,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P039,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,2,65.012,54.4,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P039,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,3,55.725,48.7,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P039,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,1,58.725,49.2,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P039,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,2,62.461,53.0,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P039,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,3,70.012,68.7,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P039,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,1,59.725,67.3,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P039,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,2,55.461,47.2,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P039,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,3,69.012,94.3,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P039,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,1,54.725,51.9,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P039,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,2,66.012,61.9,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P039,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,3,65.461,66.1,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P040,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,1,84.521,99.9,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P040,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,2,77.593,87.7,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P040,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,3,69.85,72.5,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P040,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,1,76.593,78.5,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P040,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,2,80.521,70.4,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P040,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,3,68.85,82.0,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P040,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,1,83.521,84.4,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P040,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,2,77.85,55.9,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P040,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,3,81.593,72.7,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P040,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,1,70.85,80.8,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P040,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,2,84.521,70.2,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P040,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,3,80.593,83.3,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P040,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,1,79.521,64.6,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P040,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,2,80.85,80.8,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P040,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,3,77.593,80.1,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P040,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,1,61.001,44.3,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P040,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,2,68.743,65.8,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P040,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,3,75.672,72.7,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P040,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,1,60.001,54.9,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P040,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,2,67.743,63.8,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P040,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,3,71.672,71.3,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P040,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,1,69.001,65.3,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P040,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,2,72.743,73.6,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P040,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,3,74.672,57.4,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P040,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,1,62.001,62.0,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P040,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,2,75.672,76.0,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P040,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,3,71.743,80.4,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P040,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,1,72.001,54.2,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P040,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,2,70.672,73.1,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P040,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,3,68.743,68.7,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
